"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"69"	1.99642041436006e-44	0.314722727452615	0.583	0.804	2.91277738455133e-40	"0"	"cype"
"70"	4.45220388936722e-43	0.40289594786821	0.366	0.624	6.49576547458677e-39	"0"	"COX7A"
"71"	1.23600667226821e-41	0.337834752242502	0.39	0.665	1.80333373483932e-37	"0"	"UQCR-Q"
"72"	4.40132778679737e-39	0.455114546952524	0.363	0.614	6.42153724093737e-35	"0"	"RpL15"
"73"	7.67617672977438e-39	0.403459039169184	0.38	0.646	1.11995418487408e-34	"0"	"RpL27A"
"74"	7.21883025556073e-38	0.36970572394491	0.31	0.484	1.05322733428631e-33	"0"	"Cbp53E"
"75"	1.12340726983625e-34	0.376278100026953	0.387	0.654	1.63905120669109e-30	"0"	"RpS29"
"76"	1.14843933420174e-29	0.318007563372967	0.403	0.675	1.67557298860033e-25	"0"	"ND-MLRQ"
"77"	1.67351012514974e-29	0.409465005852411	0.532	0.761	2.44165127259347e-25	"0"	"RpS25"
"78"	2.18353054736118e-23	0.437908882412659	0.388	0.643	3.18577106859996e-19	"0"	"RpS12"
"79"	7.19359742512587e-17	0.372293906663884	0.414	0.679	1.04954586432586e-12	"0"	"RpS15"
"80"	8.31833114246914e-17	0.529057942845445	0.213	0.295	1.21364451368625e-12	"0"	"Orcokinin"
"81"	4.67260170385301e-15	0.496880579473051	0.234	0.328	6.81732588592155e-11	"0"	"CG13056"
"82"	1.70254580784761e-12	0.47922564405079	0.487	0.695	2.48401433364966e-08	"0"	"RpL41"
"83"	3.0803207533924e-12	0.308818341732301	0.427	0.688	4.49418797919951e-08	"0"	"ATPsynbeta"
"84"	3.00855070253592e-11	0.397321377319694	0.417	0.678	4.38947547499991e-07	"0"	"RpL40"
"85"	1.26513522708156e-10	0.438595936442621	0.411	0.663	1.84583229631199e-06	"0"	"RpL36"
"86"	4.01709194859223e-05	0.424480517106046	0.422	0.665	0.586093715299607	"0"	"RpL29"
"87"	0.00486968859052586	0.494918606734142	0.256	0.332	1	"0"	"Lk"
"88"	0	1.60396053945654	0.988	0.682	0	"1"	"mt:lrRNA"
"89"	0	1.56953820323552	0.641	0.307	0	"1"	"mt:ND6"
"90"	0	1.4774516754351	0.429	0.17	0	"1"	"Capa"
"91"	0	1.35482170880723	0.305	0.196	0	"1"	"mt:ND2"
"92"	0	1.25628153603034	0.547	0.357	0	"1"	"mt:ND5"
"93"	0	1.04968484170114	0.433	0.259	0	"1"	"Nplp1"
"94"	0	1.02224479326656	0.404	0.294	0	"1"	"RpL24"
"95"	0	0.994188994692694	0.406	0.308	0	"1"	"RpLP1"
"96"	0	0.990165916495586	0.494	0.328	0	"1"	"ATPsynF"
"97"	0	0.961353507823421	0.5	0.361	0	"1"	"COX4"
"98"	0	0.947289867461354	0.593	0.479	0	"1"	"mt:ND1"
"99"	0	0.931165636617056	0.505	0.372	0	"1"	"RpS2"
"100"	0	0.918129983399369	0.45	0.359	0	"1"	"levy"
"101"	0	0.73858331446602	0.565	0.471	0	"1"	"RpL37a"
"102"	0	0.722550798955589	0.995	0.966	0	"1"	"mt:ATPase6"
"103"	0	0.430847985577579	0.981	0.964	0	"1"	"mt:Cyt-b"
"104"	0	0.42568961313496	0.98	0.964	0	"1"	"mt:CoIII"
